pitcher,game_pk,game_date,year,catcher_mlbam,n_pitches
543243,566103,2019-05-08,2019,592200,83
543243,566183,2019-04-05,2019,571466,83
543243,566442,2019-09-11,2019,592200,111
543243,566582,2019-04-28,2019,571466,90
543243,566633,2019-08-31,2019,592200,101
543243,567092,2019-06-09,2019,592200,98
543243,567223,2019-08-04,2019,571466,110
543243,567426,2019-08-26,2019,571466,102
543243,567576,2019-05-21,2019,592200,103
543243,567588,2019-06-21,2019,592200,109
543243,567603,2019-07-22,2019,492802,105
543294,564842,2019-04-26,2019,575929,85
543294,565128,2019-04-13,2019,575929,87
543294,565130,2019-04-19,2019,575929,100
543294,565136,2019-05-03,2019,575929,81
543294,565141,2019-05-08,2019,575929,96
543294,565150,2019-05-24,2019,605170,99
543294,565153,2019-06-04,2019,605170,111
543294,565158,2019-06-09,2019,575929,98
543294,565172,2019-07-15,2019,605170,94
543294,565177,2019-07-21,2019,455117,103
543294,565181,2019-08-05,2019,605170,104
543294,565186,2019-08-22,2019,605170,106
543294,565193,2019-09-02,2019,518960,81
543294,565196,2019-09-14,2019,575929,82
543294,565201,2019-09-19,2019,575929,95
543294,565238,2019-05-14,2019,575929,97
543294,565279,2019-08-10,2019,518960,67
543294,565635,2019-05-29,2019,575929,108
543294,565832,2019-06-14,2019,575929,84
543294,565918,2019-05-19,2019,575929,83
543294,566052,2019-08-28,2019,605170,76
543294,566217,2019-07-02,2019,575929,55
543294,566236,2019-08-16,2019,518960,77
543294,566255,2019-09-24,2019,575929,85
543294,566346,2019-09-09,2019,605170,94
543294,566620,2019-07-31,2019,575929,104
543294,567157,2019-04-01,2019,575929,99
543294,567308,2019-07-07,2019,605170,86
543294,567558,2019-04-07,2019,575929,75
543294,567606,2019-07-26,2019,575929,90
543339,566882,2019-05-10,2019,643376,13
543475,565125,2019-04-10,2019,465041,87
543475,565170,2019-07-13,2019,553869,43
543475,565245,2019-05-28,2019,553869,72
543475,565299,2019-09-25,2019,518735,79
543475,565956,2019-08-17,2019,518735,83
543475,566140,2019-07-31,2019,444489,94
543475,566182,2019-04-04,2019,465041,84
543475,566186,2019-04-19,2019,465041,86
543475,566191,2019-04-24,2019,465041,81
543475,566195,2019-05-05,2019,553869,100
543475,566200,2019-05-23,2019,553869,91
543475,566207,2019-06-02,2019,607732,109
543475,566219,2019-07-04,2019,553869,78
543475,566223,2019-07-19,2019,553869,100
543475,566228,2019-07-24,2019,553869,45
543475,566233,2019-08-05,2019,518735,91
543475,566297,2019-05-17,2019,553869,104
543475,566588,2019-05-11,2019,553869,101
543475,566640,2019-09-14,2019,518735,92
543475,566778,2019-04-30,2019,553869,75
543475,567433,2019-09-09,2019,518735,77
543475,567585,2019-06-08,2019,553869,92
543475,567595,2019-06-29,2019,553869,103
543475,567611,2019-08-11,2019,444489,110
543475,567614,2019-08-23,2019,518735,99
543475,567619,2019-08-28,2019,518735,97
543475,567621,2019-09-03,2019,518735,78
543475,567629,2019-09-19,2019,444489,92
543521,565606,2019-04-05,2019,455139,94
543521,565611,2019-04-10,2019,545358,93
543521,565616,2019-04-26,2019,455139,99
543521,565620,2019-05-07,2019,455139,69
543521,566094,2019-04-16,2019,455139,89
543521,566666,2019-03-30,2019,455139,81
543521,566777,2019-04-21,2019,455139,65
543521,566977,2019-05-01,2019,545358,100
543532,564894,2019-08-21,2019,624513,101
543532,565418,2019-08-26,2019,624513,100
543532,565480,2019-08-31,2019,624513,58
543532,565484,2019-09-12,2019,624513,55
543532,565489,2019-09-17,2019,547172,77
543532,566343,2019-09-06,2019,624513,98
543532,566547,2019-09-25,2019,547172,75
543548,566396,2019-05-27,2019,553882,80
543548,566401,2019-06-01,2019,608596,100
543548,566406,2019-06-06,2019,553882,63
543548,566407,2019-06-17,2019,608596,81
543548,566412,2019-06-22,2019,553882,75
543548,566424,2019-07-23,2019,553882,90
543548,566787,2019-05-21,2019,553882,89
543548,566835,2019-08-31,2019,543592,81
543557,564993,2019-08-21,2019,650619,91
543557,565083,2019-08-05,2019,650619,90
543557,565366,2019-07-19,2019,650619,45
543557,565566,2019-08-10,2019,650619,100
543557,565753,2019-07-25,2019,650619,64
543557,565758,2019-07-30,2019,650619,78
543557,565762,2019-08-16,2019,650619,80
543557,565766,2019-08-27,2019,650619,95
543557,565772,2019-09-03,2019,664926,94
543557,565776,2019-09-14,2019,650619,86
543557,565779,2019-09-25,2019,650619,97
543557,567039,2019-09-19,2019,650619,88
543557,567432,2019-09-08,2019,664926,77
543606,564757,2019-05-20,2019,488771,90
543606,565360,2019-07-13,2019,488771,89
543606,565543,2019-06-09,2019,641598,99
543606,565577,2019-09-02,2019,641598,67
543606,565588,2019-09-24,2019,488771,93
543606,565612,2019-04-22,2019,488771,100
543606,565739,2019-06-20,2019,641598,80
543606,565994,2019-04-10,2019,641598,71
543606,566127,2019-07-02,2019,488771,84
543606,566694,2019-06-02,2019,641598,108
543606,566827,2019-08-16,2019,641598,99
543606,566963,2019-03-30,2019,641598,92
543606,566970,2019-04-17,2019,488771,101
543606,566975,2019-04-29,2019,641598,86
543606,566979,2019-05-10,2019,641598,95
543606,566984,2019-05-15,2019,488771,98
543606,566987,2019-05-26,2019,488771,93
543606,566994,2019-06-15,2019,641598,92
543606,567000,2019-06-26,2019,488771,91
543606,567008,2019-07-19,2019,488771,88
543606,567013,2019-07-24,2019,641598,102
543606,567017,2019-08-05,2019,488771,109
543606,567022,2019-08-10,2019,641598,102
543606,567026,2019-08-21,2019,488771,104
543606,567031,2019-09-07,2019,641598,99
543606,567038,2019-09-18,2019,488771,94
543606,567062,2019-04-05,2019,488771,36
543606,567330,2019-08-28,2019,641598,98
543606,567413,2019-07-30,2019,641598,103
543606,567472,2019-05-04,2019,641598,100
543699,564772,2019-06-26,2019,592200,95
543699,565152,2019-05-26,2019,592200,102
543699,565223,2019-04-01,2019,571466,100
543699,565229,2019-04-13,2019,571466,95
543699,565232,2019-04-24,2019,571466,98
543699,565235,2019-05-04,2019,571466,113
543699,565238,2019-05-14,2019,571466,86
543699,565243,2019-05-19,2019,592200,87
543699,565248,2019-06-01,2019,571466,89
543699,565251,2019-06-15,2019,592200,116
543699,565260,2019-07-02,2019,571657,99
543699,565265,2019-07-18,2019,492802,102
543699,565273,2019-07-30,2019,571657,85
543699,565459,2019-07-13,2019,592200,98
543699,565679,2019-09-10,2019,669221,105
543699,565767,2019-08-28,2019,543302,92
543699,566001,2019-04-29,2019,571466,88
543699,566104,2019-05-09,2019,571466,94
543699,566143,2019-08-04,2019,572863,109
543699,566145,2019-08-16,2019,543302,102
543699,566150,2019-08-22,2019,572033,95
543699,566154,2019-09-04,2019,669221,113
543699,566159,2019-09-16,2019,669221,110
543699,566164,2019-09-22,2019,669221,51
543699,566184,2019-04-06,2019,592200,93
543699,566284,2019-04-18,2019,571466,86
543699,566452,2019-09-29,2019,572033,101
543699,567091,2019-06-08,2019,571466,92
543699,567320,2019-08-10,2019,543302,101
543699,567587,2019-06-20,2019,571466,97
543699,567604,2019-07-23,2019,543432,102
543883,566490,2019-05-14,2019,519390,31
543901,565053,2019-05-29,2019,543877,82
543901,565732,2019-06-06,2019,543877,33
543901,566888,2019-05-23,2019,543877,93
544365,564940,2019-04-22,2019,543510,71
544365,565333,2019-05-09,2019,543510,95
544365,566986,2019-05-25,2019,543510,80
544365,567275,2019-04-29,2019,543510,93
544365,567280,2019-05-04,2019,543510,61
544365,567283,2019-05-14,2019,543510,73
544365,567291,2019-05-30,2019,543510,90
544365,567296,2019-06-11,2019,456078,87
544931,564883,2019-08-03,2019,435559,98
544931,565189,2019-08-25,2019,435559,113
544931,565821,2019-05-12,2019,435559,97
544931,565896,2019-03-30,2019,435559,96
544931,565903,2019-04-16,2019,435559,97
544931,565907,2019-04-27,2019,543228,100
544931,565912,2019-05-02,2019,543228,108
544931,565917,2019-05-18,2019,543228,93
544931,565923,2019-06-04,2019,543228,105
544931,565927,2019-06-15,2019,543228,99
544931,565933,2019-06-21,2019,543228,101
544931,565937,2019-07-03,2019,543228,110
544931,565943,2019-07-23,2019,543228,107
544931,565948,2019-07-28,2019,435559,100
544931,565954,2019-08-14,2019,435559,114
544931,565961,2019-08-31,2019,435559,107
544931,565972,2019-09-26,2019,543228,92
544931,565990,2019-04-04,2019,543228,108
544931,566011,2019-05-23,2019,543228,101
544931,566042,2019-08-09,2019,435559,97
544931,566240,2019-08-20,2019,435559,94
544931,566312,2019-06-09,2019,543228,104
544931,566642,2019-09-16,2019,543228,99
544931,567034,2019-09-11,2019,543228,104
544931,567066,2019-04-09,2019,543228,87
544931,567103,2019-07-12,2019,435559,111
544931,567188,2019-05-28,2019,435559,107
544931,567214,2019-07-18,2019,435559,106
544931,567238,2019-09-05,2019,435559,115
544931,567374,2019-04-21,2019,435559,104
544931,567399,2019-06-27,2019,435559,111
544931,567438,2019-09-21,2019,543228,109
544931,567574,2019-05-07,2019,435559,106
545333,564904,2019-09-15,2019,571466,117
545333,565264,2019-07-07,2019,547379,114
545333,565278,2019-08-09,2019,571466,106
545333,565285,2019-08-19,2019,571466,102
545333,565290,2019-09-04,2019,571466,89
545333,565297,2019-09-22,2019,571466,101
545333,565318,2019-04-04,2019,547379,117
545333,565322,2019-04-20,2019,547379,120
545333,565330,2019-05-06,2019,547379,88
545333,565334,2019-05-16,2019,547379,99
545333,565339,2019-05-21,2019,547379,89
545333,565344,2019-05-26,2019,608700,109
545333,565347,2019-06-06,2019,547379,119
545333,565351,2019-06-11,2019,547379,118
545333,565353,2019-06-21,2019,547379,91
545333,565358,2019-06-26,2019,547379,127
545333,565360,2019-07-13,2019,547379,117
545333,565365,2019-07-18,2019,547379,120
545333,565514,2019-04-10,2019,547379,115
545333,565546,2019-06-16,2019,547379,117
545333,565615,2019-04-25,2019,547379,118
545333,565743,2019-07-02,2019,547379,107
545333,565756,2019-07-28,2019,547379,91
545333,565954,2019-08-14,2019,571466,101
545333,566106,2019-05-11,2019,547379,122
545333,566245,2019-08-25,2019,592200,79
545333,566381,2019-04-15,2019,547379,112
545333,566441,2019-09-10,2019,571466,116
545333,566599,2019-08-31,2019,571466,84
545333,566913,2019-07-23,2019,547379,117
545333,566963,2019-03-30,2019,547379,108
545333,567222,2019-08-03,2019,571466,107
545333,567292,2019-05-31,2019,547379,111
545333,567375,2019-04-30,2019,547379,105
547888,564748,2019-04-25,2019,596142,89
547888,564846,2019-05-01,2019,596142,74
547888,564955,2019-05-23,2019,519222,95
547888,564985,2019-08-05,2019,519222,92
547888,565067,2019-06-29,2019,596142,37
547888,565076,2019-07-25,2019,543309,87
547888,565100,2019-09-08,2019,596142,80
547888,565609,2019-04-08,2019,596142,78
547888,566150,2019-08-22,2019,596142,109
547888,566439,2019-08-27,2019,519222,106
547888,566685,2019-05-12,2019,519222,73
547888,566709,2019-07-05,2019,519222,101
547888,566892,2019-06-04,2019,596142,85
547888,566921,2019-08-11,2019,519222,94
547888,566936,2019-09-13,2019,519222,88
547888,567456,2019-03-28,2019,596142,83
547888,567460,2019-04-02,2019,519222,87
547888,567464,2019-04-14,2019,543309,81
547888,567469,2019-04-20,2019,519222,94
547888,567475,2019-05-07,2019,596142,95
547888,567482,2019-05-18,2019,519222,88
547888,567485,2019-05-28,2019,596142,100
547888,567491,2019-06-11,2019,596142,101
547888,567493,2019-06-17,2019,596142,111
547888,567498,2019-06-22,2019,519222,88
547888,567505,2019-07-14,2019,519222,79
547888,567511,2019-07-20,2019,519222,85
547888,567514,2019-07-31,2019,519222,82
547888,567522,2019-08-16,2019,596142,83
547888,567528,2019-09-02,2019,596142,103
547888,567533,2019-09-19,2019,519222,86
547943,564769,2019-06-10,2019,431145,99
547943,564861,2019-06-04,2019,431145,104
547943,564895,2019-08-29,2019,669257,97
547943,565071,2019-07-14,2019,431145,94
547943,565243,2019-05-19,2019,431145,88
547943,565453,2019-06-28,2019,431145,81
547943,565466,2019-07-31,2019,669257,80
547943,565799,2019-03-28,2019,605131,82
547943,565804,2019-04-02,2019,431145,87
547943,565812,2019-04-26,2019,605131,105
547943,565816,2019-05-07,2019,431145,93
547943,565821,2019-05-12,2019,431145,116
547943,565827,2019-05-30,2019,431145,106
547943,565834,2019-06-16,2019,431145,94
547943,565840,2019-06-22,2019,431145,107
547943,565844,2019-07-04,2019,431145,89
547943,565848,2019-07-19,2019,431145,102
547943,565862,2019-08-11,2019,669257,91
547943,565866,2019-08-23,2019,669257,94
547943,565871,2019-09-04,2019,669257,93
547943,565879,2019-09-22,2019,669257,95
547943,565946,2019-07-26,2019,431145,103
547943,566062,2019-09-14,2019,431145,90
547943,566202,2019-05-25,2019,431145,93
547943,566486,2019-05-01,2019,431145,107
547943,566550,2019-09-28,2019,431145,97
547943,566570,2019-04-08,2019,431145,34
547943,567228,2019-08-17,2019,431145,101
547943,567564,2019-04-20,2019,502570,92
548389,564870,2019-06-25,2019,669257,60
548389,564898,2019-09-01,2019,431145,31
548389,565003,2019-09-11,2019,605131,37
548389,565070,2019-07-13,2019,605131,68
548389,565135,2019-04-25,2019,502570,76
548389,565800,2019-03-29,2019,431145,76
548389,565805,2019-04-03,2019,605131,87
548389,565808,2019-04-14,2019,605131,88
548389,565842,2019-07-02,2019,605131,81
548389,565847,2019-07-07,2019,605131,71
548389,565852,2019-07-24,2019,605131,62
548389,566354,2019-09-25,2019,431145,58
548389,566571,2019-04-09,2019,605131,94
548389,567109,2019-07-18,2019,605131,90
548389,567563,2019-04-19,2019,605131,84
552640,565081,2019-07-31,2019,518595,41
552640,565673,2019-08-29,2019,518595,27
552640,566124,2019-06-21,2019,518595,39
552640,566721,2019-08-06,2019,518595,38
552640,566734,2019-09-03,2019,518595,14
552640,566838,2019-09-11,2019,518595,20
552640,566916,2019-07-27,2019,572287,48
554430,564857,2019-05-31,2019,467092,102
554430,565163,2019-06-22,2019,467092,94
554430,565296,2019-09-21,2019,467092,109
554430,565764,2019-08-18,2019,621512,92
554430,565897,2019-03-31,2019,621512,95
554430,565915,2019-05-16,2019,621512,102
554430,565965,2019-09-04,2019,467092,101
554430,565992,2019-04-07,2019,467092,103
554430,565996,2019-04-23,2019,467092,105
554430,566001,2019-04-29,2019,467092,95
554430,566005,2019-05-10,2019,467092,107
554430,566009,2019-05-21,2019,467092,118
554430,566014,2019-05-26,2019,467092,102
554430,566017,2019-06-06,2019,621512,107
554430,566028,2019-07-02,2019,467092,116
554430,566032,2019-07-07,2019,467092,108
554430,566036,2019-07-26,2019,467092,73
554430,566040,2019-08-06,2019,467092,101
554430,566049,2019-08-24,2019,467092,108
554430,566058,2019-09-10,2019,467092,104
554430,566063,2019-09-15,2019,467092,97
554430,566067,2019-09-26,2019,425784,113
554430,567070,2019-04-17,2019,518595,109
554430,567102,2019-06-27,2019,467092,107
554430,567128,2019-08-30,2019,425784,101
554430,567164,2019-04-12,2019,467092,111
554430,567205,2019-06-17,2019,467092,108
554430,567224,2019-08-13,2019,467092,91
554430,567318,2019-08-01,2019,467092,88
554430,567491,2019-06-11,2019,621512,94
554430,567571,2019-05-04,2019,467092,111
570240,564735,2019-04-05,2019,518960,90
570240,564740,2019-04-10,2019,607345,72
570240,564742,2019-04-19,2019,518960,71
570240,564782,2019-07-17,2019,572863,91
570240,564787,2019-07-28,2019,572863,84
570240,565373,2019-08-03,2019,607345,18
570240,566088,2019-03-30,2019,518960,61
570632,565141,2019-05-08,2019,595751,109
570632,565226,2019-04-09,2019,595751,95
570632,565536,2019-05-22,2019,595751,103
570632,565922,2019-05-27,2019,595751,80
570632,566304,2019-06-01,2019,592407,95
570632,567072,2019-04-26,2019,595751,112
570632,567359,2019-03-28,2019,595751,94
570632,567364,2019-04-02,2019,595751,78
570632,567368,2019-04-14,2019,595453,102
570632,567373,2019-04-20,2019,595751,80
570632,567377,2019-05-03,2019,595751,103
570632,567381,2019-05-15,2019,595751,84
570632,567388,2019-06-07,2019,595751,66
570663,564744,2019-04-21,2019,607345,13
571510,564957,2019-05-28,2019,606988,96
571510,565033,2019-04-23,2019,606988,88
571510,565353,2019-06-21,2019,435064,95
571510,565365,2019-07-18,2019,435064,102
571510,565514,2019-04-10,2019,543308,91
571510,565516,2019-04-16,2019,606988,104
571510,565522,2019-05-03,2019,606988,102
571510,565526,2019-05-08,2019,543308,93
571510,565528,2019-05-13,2019,606988,96
571510,565533,2019-05-18,2019,606988,101
571510,565537,2019-05-23,2019,606988,102
571510,565541,2019-06-07,2019,543308,108
571510,565548,2019-06-26,2019,543308,96
571510,565559,2019-07-23,2019,543308,104
571510,565564,2019-08-08,2019,668670,61
571510,565568,2019-08-13,2019,668670,97
571510,565575,2019-08-31,2019,543308,110
571510,565580,2019-09-12,2019,668670,92
571510,565587,2019-09-22,2019,606988,101
571510,565738,2019-06-13,2019,606988,94
571510,565747,2019-07-13,2019,435064,109
571510,565774,2019-09-05,2019,606988,94
571510,566429,2019-07-28,2019,543308,111
571510,566725,2019-08-18,2019,543308,107
571510,566824,2019-08-03,2019,668670,99
571510,566865,2019-03-29,2019,543308,85
571510,567029,2019-08-25,2019,543308,107
571510,567192,2019-06-02,2019,606988,99
571510,567274,2019-04-28,2019,606988,99
571510,567306,2019-07-04,2019,543308,106
571510,567342,2019-09-28,2019,606988,74
571510,567461,2019-04-03,2019,543308,98
571539,565647,2019-06-28,2019,608596,24
571539,566414,2019-07-02,2019,553882,14
571539,566416,2019-07-04,2019,543592,15
571539,566419,2019-07-07,2019,553882,28
571539,567592,2019-06-26,2019,553882,18
571578,564884,2019-08-04,2019,543228,87
571578,565247,2019-05-31,2019,543228,65
571578,565424,2019-04-23,2019,543228,103
571578,565818,2019-05-09,2019,543228,107
571578,565897,2019-03-31,2019,543228,94
571578,565900,2019-04-12,2019,543228,106
571578,565905,2019-04-18,2019,543228,107
571578,565909,2019-04-29,2019,543228,92
571578,565914,2019-05-15,2019,543228,108
571578,565920,2019-05-25,2019,543228,116
571578,565929,2019-06-19,2019,543228,101
571578,565936,2019-07-02,2019,543228,87
571578,565941,2019-07-07,2019,543228,104
571578,565944,2019-07-24,2019,543228,106
571578,565949,2019-07-29,2019,543228,107
571578,565955,2019-08-16,2019,543228,110
571578,565958,2019-08-27,2019,543228,104
571578,565962,2019-09-01,2019,543228,95
571578,565969,2019-09-23,2019,543228,108
571578,565974,2019-09-28,2019,543228,94
571578,565991,2019-04-06,2019,543228,86
571578,566008,2019-05-20,2019,543228,102
571578,566043,2019-08-10,2019,543228,94
571578,566241,2019-08-21,2019,543228,93
571578,566309,2019-06-06,2019,543228,101
571578,566643,2019-09-17,2019,543228,110
571578,567035,2019-09-12,2019,543228,100
571578,567078,2019-05-04,2019,543228,118
571578,567104,2019-07-13,2019,543228,103
571578,567215,2019-07-19,2019,543228,104
571578,567239,2019-09-06,2019,543228,107
571578,567296,2019-06-11,2019,543228,88
571578,567398,2019-06-26,2019,543228,100
571656,565542,2019-06-08,2019,606988,36
571666,564765,2019-06-06,2019,572033,99
