pitcher,player_name,pitches,plv,plv_std,plv_raw,swing_pct,whiff_pct,cs_pct,xwoba_model,contact_pct,plv_pctile,primary_position,sample_warning,pitcher_role,avg_pitches_per_game,rolling_plv_30d,plv_blended,est_k_per_ip,est_bb_per_ip,est_h_per_ip,est_er_per_ip,est_hb_per_ip,fp_per_ip,fp_per_start,fp_per_app,sv_upside,hd_upside,est_sv_per_162,est_hd_per_162,sv_hd_fp_per_162,pl_plv,pl_pla
676979,Garrett Crochet,3266,5.146,1.474,-0.05,0.528,0.319,0.505,0.338,0.681,68.8,P,False,SP,98.96969696969697,5.147,5.1463,0.915795516668094,0.28839915162047736,0.8416560471474889,0.44270876732551706,0.033,2.1673,11.92,,,,0,0,0.0,5.053451774043403,3.141484360429984
641755,Tyler Kinley,1235,5.081,1.591,-0.053,0.508,0.397,0.477,0.324,0.603,55.9,P,False,RP,16.466666666666665,5.047,5.0708,0.9130431546069488,0.3501892051531357,0.7718964210186243,0.4458307569463074,0.033,2.1663,,2.17,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,5.056910700843133,3.026103904476217
453286,Max Scherzer,1672,5.108,1.377,-0.052,0.506,0.316,0.516,0.341,0.684,62.0,P,False,SP,79.61904761904762,5.206,5.1373999999999995,0.9095709020838386,0.26725086501559736,0.8494063280054273,0.4475158187783378,0.033,2.1649,11.91,,,,0,0,0.0,5.109699397187288,2.852170410118914
656557,Tanner Houck,749,5.119,1.491,-0.051,0.434,0.319,0.475,0.314,0.681,63.5,P,False,SP,83.22222222222223,5.188,5.1396999999999995,0.9122558964261203,0.348579357210143,0.8233459780188674,0.42124042981262105,0.033,2.1648,11.91,,,,0,0,0.0,4.947573618660164,3.491462243974145
683232,Nick Mears,882,5.18,1.476,-0.049,0.546,0.341,0.534,0.344,0.659,75.0,P,False,RP,13.363636363636363,4.871,5.087299999999999,0.8947977192653688,0.23552575061396608,0.8399043888547022,0.461319125415199,0.033,2.1637,,2.16,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,5.224196314657636,2.3704143605394448
689520,Cody Laweryson,107,5.049,1.293,-0.054,0.544,0.243,0.565,0.35,0.757,50.1,P,True,RP,17.833333333333332,5.424,5.1615,0.8871762812763104,0.1678765869468002,0.9231736965778993,0.4508445031525942,0.033,2.1614,,2.16,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,,
605513,Spencer Turnbull,125,5.126,1.614,-0.051,0.483,0.378,0.468,0.318,0.622,65.0,P,True,RP,41.666666666666664,5.002,5.0888,0.9135038923402186,0.3666233534215203,0.7811485258361238,0.4361729828989962,0.033,2.1604,,2.16,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,,
571927,Steven Matz,1196,5.026,1.583,-0.055,0.482,0.26,0.548,0.33,0.74,47.1,P,False,RP,21.745454545454546,5.357,5.125299999999999,0.875987112360374,0.2046104546608436,0.8988936375423928,0.4396577421382079,0.033,2.1602,,2.16,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,5.136620181141154,2.6251907285667
701542,Will Warren,2963,5.131,1.477,-0.051,0.438,0.325,0.481,0.331,0.675,66.1,P,False,SP,84.65714285714286,5.213,5.1556,0.9236861440098194,0.3353612171184285,0.8274943341034022,0.43399612605802157,0.033,2.1598,11.88,,,,0,0,0.0,4.982467011514083,3.384703422582519
678226,Daysbel Hernández,717,5.227,1.405,-0.047,0.485,0.407,0.445,0.321,0.593,80.9,P,False,RP,18.384615384615383,4.793,5.0968,0.9318254141978128,0.41170264872218565,0.7528314499979658,0.43728982288069346,0.033,2.1597,,2.16,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,4.908642932363615,3.746645460984424
678022,Jack Perkins,637,5.184,1.38,-0.049,0.476,0.367,0.461,0.327,0.633,75.5,P,False,SP,53.083333333333336,5.004,5.13,0.930277572379625,0.3772001812182716,0.7890329028552713,0.4357677846604592,0.033,2.1595,11.88,,,,0,0,0.0,4.889891305429128,3.820067218802597
640455,Sean Manaea,1095,4.972,1.474,-0.057,0.523,0.284,0.542,0.348,0.716,39.3,P,False,SP,73.0,5.546,5.1442,0.8977352201472587,0.21500712395094013,0.8852498658511039,0.4527129331413905,0.033,2.1591,11.88,,,,0,0,0.0,5.0848026064752245,2.898603101588831
660730,Elvin Rodríguez,335,5.166,1.248,-0.05,0.476,0.354,0.489,0.337,0.646,72.7,P,False,RP,47.857142857142854,5.021,5.1225000000000005,0.9199654852696695,0.3221394977009656,0.8121792853043595,0.44695107130142514,0.033,2.1587,,2.16,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,,
670955,Edwin Uceta,1216,5.176,1.319,-0.049,0.493,0.337,0.479,0.328,0.663,74.3,P,False,RP,17.12676056338028,5.042,5.1358,0.9188732445581514,0.34094287664967415,0.8181485243655777,0.4354558834348602,0.033,2.1559,,2.16,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,4.9601903303956485,3.526129439358175
665625,Elvis Peguero,204,5.052,1.602,-0.054,0.46,0.397,0.41,0.299,0.603,51.0,P,False,RP,22.666666666666668,5.252,5.111999999999999,0.9351389658144196,0.48005623106653583,0.7405386290457638,0.41297045469142385,0.033,2.1556,,2.16,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,,
702056,Trey Yesavage,679,5.126,1.419,-0.051,0.492,0.37,0.466,0.327,0.63,64.8,P,False,SP,75.44444444444444,5.079,5.1119,0.9220219223376246,0.36872682049904737,0.7906816178041922,0.43972002298160306,0.033,2.1502,11.83,,,,0,0,0.0,5.034259734949709,3.19858323517132
680767,Victor Vodnik,944,5.158,1.424,-0.05,0.483,0.38,0.456,0.321,0.62,71.4,P,False,RP,17.48148148148148,4.974,5.1028,0.9219798379143563,0.38934631858442903,0.7780863204463974,0.4359796886305903,0.033,2.1496,,2.15,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,4.927041327066147,3.645060202214065
663574,Tony Santillan,1268,5.156,1.446,-0.05,0.498,0.352,0.499,0.346,0.648,70.7,P,False,RP,15.463414634146341,5.039,5.120899999999999,0.918139735301663,0.3023875208103344,0.8220711646758772,0.4558914973802898,0.033,2.1489,,2.15,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,4.926978296645162,3.636393067928343
804636,Jonah Tong,371,5.185,1.563,-0.049,0.473,0.363,0.515,0.34,0.637,75.7,P,False,SP,74.2,4.806,5.071299999999999,0.8968610840451997,0.27459820797233836,0.8188328486465706,0.460994569217472,0.033,2.1484,11.82,,,,0,0,0.0,,
681517,Kyle Leahy,1368,5.17,1.474,-0.049,0.496,0.362,0.515,0.334,0.638,73.4,P,False,RP,21.714285714285715,4.802,5.0596,0.890102472600968,0.2755468059142614,0.8178156003047592,0.4578219597081705,0.033,2.1481,,2.15,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,5.080628138754218,2.909264041401032
670167,John Schreiber,1067,5.149,1.367,-0.05,0.482,0.32,0.516,0.333,0.68,69.6,P,False,RP,14.039473684210526,4.996,5.1030999999999995,0.8931109233722726,0.2700317974436286,0.8475370134630278,0.4473689245120902,0.033,2.1478,,2.15,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,5.027950894594011,3.148217084346065
519242,Chris Sale,2031,5.174,1.464,-0.049,0.485,0.318,0.506,0.34,0.682,74.2,P,False,SP,96.71428571428571,5.032,5.1314,0.9073207257126021,0.287619025184743,0.8481220394835999,0.447871391145607,0.033,2.1428,11.79,,,,0,0,0.0,5.072476938191004,3.0328260842034283
595014,Blake Treinen,617,5.087,1.467,-0.052,0.48,0.338,0.481,0.313,0.662,57.3,P,False,RP,14.69047619047619,5.095,5.0893999999999995,0.8944724717510705,0.340728497781276,0.8165152855693338,0.43126916005981725,0.033,2.1417,,2.14,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,5.028803373865279,3.1464533957723138
668678,Zac Gallen,3207,5.14,1.383,-0.051,0.483,0.335,0.469,0.334,0.665,67.6,P,False,SP,94.32352941176471,5.187,5.1541,0.9277199859257936,0.35934087186251773,0.820455700252861,0.43718734526904846,0.033,2.1405,11.77,,,,0,0,0.0,5.0704838400539085,3.101908100214001
687330,Kevin Kelly,602,5.099,1.473,-0.052,0.436,0.278,0.544,0.322,0.722,59.8,P,False,RP,14.333333333333334,5.031,5.0786,0.859650559529304,0.21634941862826218,0.886302833130094,0.4422184586555063,0.033,2.1396,,2.14,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,5.040176348178676,2.9680394514286776
669387,Carmen Mlodzinski,1647,5.113,1.444,-0.052,0.475,0.324,0.501,0.326,0.676,62.4,P,False,RP,48.44117647058823,5.069,5.0998,0.8932764336760368,0.3001219002384612,0.8385793323250254,0.4414075651698105,0.033,2.1388,,2.14,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,5.043693569170711,3.086274206911611
664285,Framber Valdez,2977,4.984,1.663,-0.056,0.476,0.325,0.503,0.325,0.675,40.5,P,False,SP,93.03125,5.347,5.0929,0.8900597517110704,0.2967049898567329,0.8385171754545251,0.4419596576745951,0.033,2.1379,11.76,,,,0,0,0.0,5.0335035924558,3.0633980697263823
621121,Lance Mccullers,1147,5.134,1.573,-0.051,0.433,0.355,0.487,0.316,0.645,66.9,P,False,SP,71.6875,4.902,5.0644,0.889289931124544,0.3308263966489341,0.80853664723193,0.4395917384170808,0.033,2.1377,11.76,,,,0,0,0.0,4.874191396810815,3.723960424286963
692285,Luis Guerrero,288,5.131,1.463,-0.051,0.445,0.408,0.438,0.329,0.592,66.3,P,False,RP,22.153846153846153,5.047,5.1057999999999995,0.9371359991794188,0.424890147777905,0.7562050233561575,0.44296111656820897,0.033,2.1371,,2.14,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,,
642239,Rob Zastryzny,368,5.055,1.301,-0.054,0.485,0.359,0.514,0.33,0.641,51.2,P,False,RP,13.62962962962963,5.029,5.047199999999999,0.8820007866762726,0.27854032754781644,0.8206279105881835,0.4567113229603818,0.033,2.1364,,2.14,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,,
641482,Néstor Cortés,674,5.01,1.441,-0.055,0.458,0.316,0.506,0.34,0.684,44.6,P,False,SP,74.88888888888889,5.396,5.1258,0.9033497513555216,0.28807305496891145,0.8515373324800537,0.44909418311236987,0.033,2.1326,11.73,,,,0,0,0.0,4.959490538100402,3.4116813015317904
679358,Eric Orze,681,4.971,1.473,-0.057,0.524,0.328,0.516,0.331,0.672,39.1,P,False,RP,20.636363636363637,5.328,5.0781,0.8835739117900565,0.2720587161229515,0.8443217763711885,0.4509186934551849,0.033,2.1324,,2.13,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,5.053611401367153,3.003215709221632
622663,Luis Severino,2731,5.087,1.434,-0.052,0.501,0.308,0.504,0.329,0.692,57.4,P,False,SP,94.17241379310344,5.176,5.1137,0.8929898067290685,0.2930304235469252,0.8534013971670369,0.4412361064722398,0.033,2.1311,11.72,,,,0,0,0.0,4.995568214165352,3.316641526313642
665660,Elvis Alvarado,765,5.174,1.406,-0.049,0.458,0.356,0.462,0.321,0.644,73.9,P,False,RP,20.675675675675677,4.944,5.1049999999999995,0.9115477887798416,0.377238929928984,0.8013357677855047,0.4354993060722195,0.033,2.129,,2.13,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,4.8466298804956525,3.9664931524864695
680742,Jonathan Bowlan,727,5.12,1.492,-0.051,0.495,0.351,0.457,0.327,0.649,63.6,P,False,RP,21.38235294117647,5.149,5.128699999999999,0.9218390927541716,0.3852582608640396,0.805239512174197,0.43605164708131505,0.033,2.1262,,2.13,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,5.02775724950194,3.2766437702643483
669062,Erik Miller,504,5.095,1.502,-0.052,0.429,0.361,0.415,0.315,0.639,58.9,P,False,RP,13.621621621621621,5.295,5.154999999999999,0.9407822441742162,0.46662908109504597,0.7785991580197018,0.4188541493576922,0.033,2.1248,,2.12,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,4.806676617080677,4.190886642209071
669358,Shane Baz,2718,5.137,1.459,-0.051,0.489,0.326,0.503,0.336,0.674,67.3,P,False,SP,87.6774193548387,5.025,5.1034,0.8961747958385795,0.2958536840114172,0.84400702191608,0.4501671034480861,0.033,2.123,11.68,,,,0,0,0.0,4.98692382634818,3.365743002925722
690953,Mick Abel,720,5.028,1.556,-0.055,0.522,0.314,0.505,0.335,0.686,47.4,P,False,SP,72.0,5.307,5.1117,0.8948201751716574,0.2912044070726605,0.8529587084172521,0.44740018918594315,0.033,2.1229,11.68,,,,0,0,0.0,5.006938864883954,3.275845255651164
684320,Yariel Rodríguez,1216,5.119,1.411,-0.051,0.45,0.372,0.448,0.321,0.628,63.2,P,False,RP,17.37142857142857,5.064,5.102499999999999,0.9179483052356736,0.40527600135746766,0.786100188160379,0.43604519534309577,0.033,2.1215,,2.12,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,4.87249759159587,3.855326293270116
694335,Matt Svanson,964,5.072,1.539,-0.053,0.476,0.324,0.517,0.317,0.676,54.4,P,False,RP,24.71794871794872,4.975,5.0428999999999995,0.8627606167414463,0.2729244476548276,0.8456205014241704,0.44524094802945036,0.033,2.1207,,2.12,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,4.958578123083554,3.3425751012959326
676742,Cam Sanders,147,5.185,1.446,-0.049,0.448,0.332,0.463,0.329,0.668,76.0,P,True,RP,24.5,5.03,5.1385,0.9179021204898381,0.37253468893008024,0.8232525283193546,0.43582088490514764,0.033,2.1175,,2.12,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,,
687765,Mitch Spence,1385,5.065,1.533,-0.053,0.491,0.376,0.499,0.321,0.624,52.9,P,False,RP,41.96969696969697,4.905,5.017,0.8740294543439491,0.3108113948416009,0.8039797525333683,0.45471460840706307,0.033,2.1168,,2.12,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,5.013301949319101,3.1318561122020503
689690,Alek Jacob,625,5.128,1.334,-0.051,0.475,0.31,0.503,0.331,0.69,65.1,P,False,RP,20.161290322580644,5.044,5.1028,0.8881117304812147,0.2959023300597208,0.8558688001802353,0.44552530745892754,0.033,2.1123,,2.11,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,5.082157018408898,2.960252856628096
681217,Chase Silseth,212,5.051,1.509,-0.054,0.49,0.364,0.438,0.323,0.636,50.7,P,False,RP,21.2,5.293,5.1236,0.9253937230385421,0.42344698167822714,0.7903120083590119,0.4333470136625675,0.033,2.1119,,2.11,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,,
669203,Corbin Burnes,1009,4.987,1.574,-0.056,0.473,0.361,0.462,0.318,0.639,41.2,P,False,SP,91.72727272727273,5.292,5.0785,0.8997548277331593,0.3793874637290664,0.800647093258949,0.4384220466950062,0.033,2.1099,11.6,,,,0,0,0.0,4.895881547858327,3.689005299051788
666168,Mason Thompson,239,5.077,1.441,-0.053,0.436,0.333,0.448,0.322,0.667,55.2,P,False,RP,17.071428571428573,5.28,5.1379,0.918064166937665,0.402405884507546,0.8165813578336185,0.4292699651503216,0.033,2.1075,,2.11,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,,
606930,Jacob Barnes,146,5.125,1.329,-0.051,0.413,0.432,0.409,0.317,0.568,64.6,P,True,RP,24.333333333333332,4.956,5.0743,0.9318542796639602,0.4851009944035656,0.7304444288313672,0.4383845787872447,0.033,2.1065,,2.11,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,,
690829,Ben Joyce,110,5.144,1.293,-0.05,0.517,0.307,0.5,0.332,0.693,68.4,P,True,RP,15.714285714285714,5.022,5.1074,0.8891272482100878,0.30149388692855794,0.8585029874183634,0.44547543308334897,0.033,2.1052,,2.11,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,,
455119,Chris Martin,651,4.882,1.584,-0.06,0.56,0.279,0.552,0.34,0.721,21.0,P,False,RP,13.02,5.522,5.074,0.8576673815880556,0.20081701191637102,0.9014835849831817,0.46040500880492546,0.033,2.1016,,2.1,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,5.163713472599789,2.525418752570749
696136,Jordan Wicks,217,5.052,1.397,-0.054,0.528,0.345,0.526,0.34,0.655,51.1,P,False,RP,27.125,5.007,5.038499999999999,0.8705613021434061,0.2553876556248911,0.8450730849275832,0.46815663645136835,0.033,2.1008,,2.1,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,,
679885,Justin Martinez,327,5.118,1.557,-0.051,0.442,0.353,0.435,0.307,0.647,62.9,P,False,RP,16.35,5.052,5.098199999999999,0.9064494169998512,0.43147084096225174,0.7943851726136105,0.42362025852933055,0.033,2.1004,,2.1,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,,
679775,Kyle Backhus,443,5.078,1.426,-0.053,0.428,0.27,0.55,0.323,0.73,55.4,P,False,RP,13.424242424242424,4.983,5.0495,0.8401734112492824,0.2067797321593292,0.9025092752193168,0.4495271716513392,0.033,2.0988,,2.1,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,5.025254510008235,3.0098243069412085
689017,Landon Knack,743,5.064,1.393,-0.053,0.473,0.311,0.492,0.337,0.689,52.3,P,False,SP,82.55555555555556,5.247,5.1189,0.8972300887534288,0.31646686408495595,0.8557616983502787,0.44773715185148705,0.033,2.0965,11.53,,,,0,0,0.0,4.980158888804173,3.4012402829054293
663462,Isaiah Campbell,109,5.048,1.408,-0.054,0.548,0.321,0.568,0.332,0.679,49.9,P,True,RP,18.166666666666668,4.827,4.9817,0.8284871932700373,0.17648967618265887,0.8767335144714856,0.4729227456230067,0.033,2.0964,,2.1,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
642520,Gerson Garabito,181,4.986,1.324,-0.056,0.47,0.305,0.538,0.337,0.695,40.9,P,True,RP,36.2,5.218,5.0556,0.8603789321591925,0.23014320362490448,0.8778899143821861,0.4615590681900735,0.033,2.0962,,2.1,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
656794,Sean Newcomb,1593,4.964,1.558,-0.057,0.456,0.271,0.523,0.335,0.729,38.2,P,False,RP,32.51020408163265,5.459,5.1125,0.8744445254833995,0.25535248623992723,0.8954167712914032,0.4472255046192628,0.033,2.0962,,2.1,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,4.911420237326421,3.5763795523062702
689225,Beau Brieske,429,5.059,1.42,-0.053,0.446,0.343,0.472,0.333,0.657,51.8,P,False,RP,18.652173913043477,5.21,5.104299999999999,0.9048825831313128,0.35741398396589685,0.8244109010164746,0.44710689766206957,0.033,2.0958,,2.1,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,4.871822287254952,3.8274184537143583
663687,Hogan Harris,1124,5.124,1.375,-0.051,0.495,0.285,0.529,0.347,0.715,64.4,P,False,RP,23.416666666666668,5.085,5.112299999999999,0.8811108857505738,0.24343968177769715,0.8915760622292848,0.45872391835493775,0.033,2.0956,,2.1,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,5.129578802042408,2.7813200940131217
682171,Penn Murfee,251,5.131,1.419,-0.051,0.439,0.37,0.441,0.321,0.63,66.2,P,False,RP,15.6875,5.012,5.0953,0.9131192411229635,0.41977694371738816,0.7899243357647479,0.43761735644321914,0.033,2.0952,,2.1,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,,
641312,Shaun Anderson,216,4.899,1.478,-0.059,0.507,0.336,0.528,0.337,0.664,25.5,P,False,RP,30.857142857142858,5.352,5.0349,0.8642761292375498,0.2517031919774919,0.8524227919064802,0.46607903135292866,0.033,2.095,,2.1,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
663992,Richard Lovelady,243,5.086,1.416,-0.053,0.51,0.356,0.493,0.321,0.644,56.6,P,False,RP,22.09090909090909,4.905,5.0317,0.8722365518500443,0.32154858646982376,0.8200664195106367,0.45150477949431084,0.033,2.0946,,2.09,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,,
681857,Reese Olson,1243,5.095,1.53,-0.052,0.444,0.383,0.434,0.319,0.617,59.1,P,False,SP,88.78571428571429,5.054,5.082699999999999,0.912651575677818,0.4347157005120429,0.7785797207896903,0.4384595146027681,0.033,2.0894,11.49,,,,0,0,0.0,4.91369866543043,3.692251066841931
663795,Justin Hagenman,383,5.044,1.306,-0.054,0.516,0.341,0.498,0.323,0.659,49.0,P,False,RP,42.55555555555556,5.034,5.0409999999999995,0.8699667469618274,0.3108537228780617,0.8342385989832698,0.4513831951723187,0.033,2.0891,,2.09,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,,
666711,Joel Peguero,323,5.066,1.538,-0.053,0.471,0.346,0.512,0.316,0.654,53.3,P,False,RP,17.944444444444443,4.843,4.999099999999999,0.8499146720172062,0.28641645902405544,0.8341523843268561,0.45385036617236846,0.033,2.0886,,2.09,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,,
685326,Mccade Brown,501,5.061,1.47,-0.053,0.454,0.335,0.48,0.338,0.665,51.9,P,False,SP,71.57142857142857,5.207,5.104799999999999,0.9012800953304452,0.3414680858434239,0.8363862985903051,0.4517705292220629,0.033,2.0869,11.48,,,,0,0,0.0,4.828659483385177,4.01496340285137
671212,Joe Boyle,934,5.037,1.468,-0.054,0.491,0.333,0.505,0.331,0.667,48.4,P,False,SP,71.84615384615384,5.091,5.0531999999999995,0.8726390404990039,0.29594739678227633,0.8457238215350018,0.45635575059311234,0.033,2.0853,11.47,,,,0,0,0.0,4.89324289819093,3.6808115673720367
675911,Spencer Strider,2110,5.157,1.402,-0.05,0.47,0.398,0.445,0.337,0.602,70.9,P,False,SP,91.73913043478261,4.912,5.0835,0.9203380721484492,0.41278096945958553,0.7784904752598178,0.4554669439270947,0.033,2.0851,11.47,,,,0,0,0.0,4.8901336481023625,3.840314535131825
641302,Tyler Alexander,1585,5.011,1.427,-0.055,0.495,0.303,0.516,0.333,0.697,44.9,P,False,RP,30.48076923076923,5.218,5.0731,0.8687966286490194,0.27246409985881614,0.8720696032458133,0.453919595762605,0.033,2.0834,,2.08,+5/save (role-dependent),+3/hold (role-dependent),0,8,24.0,5.091838094978425,2.8686424567610667
543101,Anthony Desclafani,634,5.07,1.499,-0.053,0.463,0.356,0.476,0.323,0.644,54.1,P,False,RP,48.76923076923077,5.013,5.0529,0.8836062411121413,0.35362864889614176,0.8163154788212782,0.44878476224294755,0.033,2.0831,,2.08,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,4.916121574247578,3.610048490373925
657376,Clarke Schmidt,1226,5.012,1.544,-0.055,0.484,0.355,0.507,0.327,0.645,45.2,P,False,SP,87.57142857142857,5.022,5.015,0.8627964099194686,0.2950681885870603,0.8303251390116986,0.4608786911207664,0.033,2.0826,11.45,,,,0,0,0.0,4.890059556313892,3.6308591273134674
502085,David Robertson,319,5.168,1.577,-0.05,0.462,0.346,0.477,0.331,0.654,73.2,P,False,RP,15.19047619047619,4.871,5.0789,0.8927118985792506,0.34953248350103494,0.8262586322484875,0.4507440088885046,0.033,2.0824,,2.08,+5/save (role-dependent),+3/hold (role-dependent),2,18,64.0,,
680694,Kyle Bradish,494,5.064,1.533,-0.053,0.486,0.337,0.475,0.33,0.663,52.7,P,False,SP,82.33333333333333,5.149,5.0895,0.8940422722546096,0.3526494099182236,0.8316461374476571,0.4474748764971556,0.033,2.0818,11.45,,,,0,0,0.0,4.971618024250724,3.446390205996238
